ID,Title,Date,"Parent Product ID",Sku,Price,"Regular Price","Stock Status",Stock,"Product Visibility","Product Type","Categorías de productos",Status,Slug,Backorders,"Tax Status","Tax Class","Product Image Gallery","Variation Description","Wc Rating Count","Wc Review Count","Wc Average Rating","Image URL","Image Filename","Image Path"
5849,"B3 Codo Pulgada x Pulgada - 1/4 x 3/8",20180331,5843,B3CO0406BR,6.00,6.00,instock,6,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0406br,no,taxable,parent,,"Largo (B)	 3/8
Ancho (A) 1/4
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/Imagen1.png,Imagen1.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/Imagen1.png"
5850,"B3 Codo Pulgada x Pulgada - 1/4 x 1/2",20180331,5843,B3CO0408BR,7.00,7.00,instock,7,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0408br,no,taxable,parent,,"Largo (B)	 1/2
Ancho (A) 1/4
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/Imagen1.png,Imagen1.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/Imagen1.png"
5851,"B3 Codo Pulgada x Pulgada - 3/8 x 1/4",20180331,5843,B3CO0604BR,8.00,8.00,instock,8,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0604br,no,taxable,parent,,"Largo (B)	 1/4
Ancho (A) 3/8
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/Imagen1.png,Imagen1.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/Imagen1.png"
5852,"B3 Codo Pulgada x Pulgada - 3/8 x 5/16",20180331,5843,B3CO0605BR,9.00,9.00,instock,9,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0605br,no,taxable,parent,,"Largo (B)	 5/16
Ancho (A) 3/8
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/Imagen1.png,Imagen1.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/Imagen1.png"
5853,"B3 Codo Pulgada x Pulgada - 3/8 x 3/8",20180331,5843,B3CO0606BR,10.00,10.00,instock,10,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0606br,no,taxable,parent,,"Largo (B)	 3/8
Ancho (A) 3/8
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/Imagen1.png,Imagen1.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/Imagen1.png"
5854,"B3 Codo Pulgada x Pulgada - 3/8 x 1/2",20180331,5843,B3CO0608BR,11.00,11.00,instock,11,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0608br,no,taxable,parent,,"Largo (B)	 1/2
Ancho (A) 3/8
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/Imagen1.png,Imagen1.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/Imagen1.png"
5855,"B3 Codo Pulgada x Pulgada - 3/8 x 5/8",20180331,5843,B3CO0610BR,12.00,12.00,instock,12,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0610br,no,taxable,parent,,"Largo (B)	 5/8
Ancho (A) 3/8
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/Imagen1.png,Imagen1.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/Imagen1.png"
5856,"B3 Codo Pulgada x Pulgada - 1/2 x 1/4",20180331,5843,B3CO0804BR,13.00,13.00,instock,13,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0804br,no,taxable,parent,,"Largo (B)	 1/4
Ancho (A) 1/2
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/Imagen1.png,Imagen1.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/Imagen1.png"
5857,"B3 Codo Pulgada x Pulgada - 1/2 x 5/16",20180331,5843,B3CO0805BR,14.00,14.00,instock,14,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0805br,no,taxable,parent,,"Largo (B)	 5/16
Ancho (A) 1/2
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/Imagen1.png,Imagen1.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/Imagen1.png"
5858,"B3 Codo Pulgada x Pulgada - 1/2 x 3/8",20180331,5843,B3CO0806BR,15.00,15.00,instock,15,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0806br,no,taxable,parent,,"Largo (B)	 3/8
Ancho (A) 1/2
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/Imagen1.png,Imagen1.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/Imagen1.png"
5859,"B3 Codo Pulgada x Pulgada - 1/2 x 1/2",20180331,5843,B3CO0808BR,16.00,16.00,instock,16,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0808br,no,taxable,parent,,"Largo (B)	 1/2
Ancho (A) 1/2
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/Imagen1.png,Imagen1.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/Imagen1.png"
5860,"B3 Codo Pulgada x Pulgada - 1/2 x 5/8",20180331,5843,B3CO0810BR,17.00,17.00,instock,17,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0810br,no,taxable,parent,,"Largo (B)	 5/8
Ancho (A) 1/2
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/Imagen1.png,Imagen1.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/Imagen1.png"
5861,"B3 Codo Pulgada x Pulgada - 1/2 x 3/4",20180331,5843,B3CO0812BR,18.00,18.00,instock,18,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0812br,no,taxable,parent,,"Largo (B)	 3/4
Ancho (A) 1/2
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/Imagen1.png,Imagen1.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/Imagen1.png"
5864,"B3 Codo Milimétrico x Pulgada",20180401,0,"B3 CM",1.00,,instock,,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-milimetrico-x-pulgada,no,taxable,standard,,,a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/B3-CODO-e1494555610172.png,B3-CODO-e1494555610172.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/B3-CODO-e1494555610172.png"
5893,"B3 Codo 90° Espiga x Espiga",20180401,0,"B3 C90",1.00,,instock,,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-90-espiga-x-espiga,no,taxable,standard,,,a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/B3-CODO-ESPIGA-e1494556525948.png,B3-CODO-ESPIGA-e1494556525948.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/B3-CODO-ESPIGA-e1494556525948.png"
5894,"B3 Codo 90° Espiga x Espiga - 1/8 x 5/16",20180331,5893,B3CE0205BR,1.00,1.00,instock,1,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0204br-3,no,taxable,parent,,"Largo (B)	 1/8
Ancho (A) 5/16
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/B3-Codo-90°-Espiga-x-Espiga.jpg,B3-Codo-90°-Espiga-x-Espiga.jpg,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/B3-Codo-90°-Espiga-x-Espiga.jpg"
5895,"B3 Codo 90° Espiga x Espiga - 3/16 x 3/16",20180331,5893,B3CE0303BR,2.00,2.00,instock,2,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0205br-3,no,taxable,parent,,"Largo (B)	 3/16
Ancho (A) 3/16
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/B3-Codo-90°-Espiga-x-Espiga.jpg,B3-Codo-90°-Espiga-x-Espiga.jpg,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/B3-Codo-90°-Espiga-x-Espiga.jpg"
5896,"B3 Codo 90° Espiga x Espiga - 3/16 x 1/4",20180331,5893,B3CE0304BR,3.00,3.00,instock,3,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0206br-3,no,taxable,parent,,"Largo (B)	1/4
Ancho (A) 3/16
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/B3-Codo-90°-Espiga-x-Espiga.jpg,B3-Codo-90°-Espiga-x-Espiga.jpg,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/B3-Codo-90°-Espiga-x-Espiga.jpg"
5897,"B3 Codo 90° Espiga x Espiga - 1/4 x 1/4",20180331,5893,B3CE0404BR,4.00,4.00,instock,4,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0404br-3,no,taxable,parent,,"Largo (B)	 1/4
Ancho (A) 1/4
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/B3-Codo-90°-Espiga-x-Espiga.jpg,B3-Codo-90°-Espiga-x-Espiga.jpg,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/B3-Codo-90°-Espiga-x-Espiga.jpg"
5898,"B3 Codo 90° Espiga x Espiga - 1/4 x 5/16",20180331,5893,B3CE0405BR,5.00,5.00,instock,5,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0405br-3,no,taxable,parent,,"Largo (B)	 5/16
Ancho (A) 1/4
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/Imagen1.png,Imagen1.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/Imagen1.png"
5899,"B3 Codo 90° Espiga x Espiga - 1/4 x 3/8",20180331,5893,B3CE0406BR,6.00,6.00,instock,6,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0406br-3,no,taxable,parent,,"Largo (B)	 3/8
Ancho (A) 1/4
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/B3-Codo-90°-Espiga-x-Espiga.jpg,B3-Codo-90°-Espiga-x-Espiga.jpg,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/B3-Codo-90°-Espiga-x-Espiga.jpg"
5900,"B3 Codo 90° Espiga x Espiga - 5/16 x 5/16",20180331,5893,B3CE0505BR,7.00,7.00,instock,7,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0408br-3,no,taxable,parent,,"Largo (B)	 5/16
Ancho (A) 5/16
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/B3-Codo-90°-Espiga-x-Espiga.jpg,B3-Codo-90°-Espiga-x-Espiga.jpg,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/B3-Codo-90°-Espiga-x-Espiga.jpg"
5901,"B3 Codo 90° Espiga x Espiga - 5/16 x 3/8",20180331,5893,B3CE0506BR,8.00,8.00,instock,8,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0604br-3,no,taxable,parent,,"Largo (B)	 3/8
Ancho (A) 5/16
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/B3-Codo-90°-Espiga-x-Espiga.jpg,B3-Codo-90°-Espiga-x-Espiga.jpg,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/B3-Codo-90°-Espiga-x-Espiga.jpg"
5902,"B3 Codo 90° Espiga x Espiga - 3/8 x 3/8",20180331,5893,B3CE0606BR,9.00,9.00,instock,9,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0605br-3,no,taxable,parent,,"Largo (B)	3/8
Ancho (A) 3/8
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/Imagen1.png,Imagen1.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/Imagen1.png"
5903,"B3 Codo 90° Espiga x Espiga - 3/8 x 1/2",20180331,5893,B3CE0608BR,10.00,10.00,instock,10,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0606br-3,no,taxable,parent,,"Largo (B)	 1/2
Ancho (A) 3/8
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/B3-Codo-90°-Espiga-x-Espiga.jpg,B3-Codo-90°-Espiga-x-Espiga.jpg,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/B3-Codo-90°-Espiga-x-Espiga.jpg"
5904,"B3 Codo 90° Espiga x Espiga - 1/2 x 1/2",20180331,5893,B3CE0808BR,11.00,11.00,instock,11,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0608br-3,no,taxable,parent,,"Largo (B)	 1/2
Ancho (A) 1/2
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/B3-Codo-90°-Espiga-x-Espiga.jpg,B3-Codo-90°-Espiga-x-Espiga.jpg,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/B3-Codo-90°-Espiga-x-Espiga.jpg"
5915,"B3 Codo 90° Espiga x Espiga Duraluminio",20180401,0,"B3 C90D",1.00,,instock,,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-90-espiga-x-espiga-duraluminio,no,taxable,standard,,,a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/B3-CODO-ESPIGA-DURAL-e1494556774449.png,B3-CODO-ESPIGA-DURAL-e1494556774449.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/B3-CODO-ESPIGA-DURAL-e1494556774449.png"
5916,"B3 Codo 90° Espiga x Espiga Duraluminio - 3/16 x 3/16",20180331,5915,B3CE0303AL,1.00,1.00,instock,1,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0204br-3-2,no,taxable,parent,,"Largo (B)	 3/16
Ancho (A) 3/16
Material	Aluminio
Color	Aluminio
Acabado	Mate
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/B3-Codo-90°-Espiga-x-Espiga.jpg,B3-Codo-90°-Espiga-x-Espiga.jpg,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/B3-Codo-90°-Espiga-x-Espiga.jpg"
5917,"B3 Codo 90° Espiga x Espiga Duraluminio - 3/16 x 1/4",20180331,5915,B3CE0304AL,2.00,2.00,instock,2,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0205br-3-2,no,taxable,parent,,"Largo (B)	 1/4
Ancho (A) 3/16
Material	Aluminio
Color	Aluminio
Acabado	Mate
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/B3-Codo-90°-Espiga-x-Espiga.jpg,B3-Codo-90°-Espiga-x-Espiga.jpg,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/B3-Codo-90°-Espiga-x-Espiga.jpg"
5918,"B3 Codo 90° Espiga x Espiga Duraluminio - 1/4 x 1/4",20180331,5915,B3CE0404AL,3.00,3.00,instock,3,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0206br-3-2,no,taxable,parent,,"Largo (B)	 1/4
Ancho (A) 1/4
Material	Aluminio
Color	Aluminio
Acabado	Mate
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/B3-Codo-90°-Espiga-x-Espiga.jpg,B3-Codo-90°-Espiga-x-Espiga.jpg,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/B3-Codo-90°-Espiga-x-Espiga.jpg"
5919,"B3 Codo 90° Espiga x Espiga Duraluminio - 1/4 x 5/16",20180331,5915,B3CE0405AL,4.00,4.00,instock,4,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0404br-3-2,no,taxable,parent,,"Largo (B)	 5/16
Ancho (A) 1/4
Material	Aluminio
Color	Aluminio
Acabado	Mate
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/B3-Codo-90°-Espiga-x-Espiga.jpg,B3-Codo-90°-Espiga-x-Espiga.jpg,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/B3-Codo-90°-Espiga-x-Espiga.jpg"
5920,"B3 Codo 90° Espiga x Espiga Duraluminio - 1/4 x 3/8",20180331,5915,B3CE0406AL,5.00,5.00,instock,5,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0405br-3-2,no,taxable,parent,,"Largo (B)	 3/8
Ancho (A) 1/4
Material	Aluminio
Color	Aluminio
Acabado	Mate
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/Imagen1.png,Imagen1.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/Imagen1.png"
5921,"B3 Codo 90° Espiga x Espiga Duraluminio - 5/16 x 5/16",20180331,5915,B3CE0505AL,6.00,6.00,instock,6,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0406br-3-2,no,taxable,parent,,"Largo (B)	 5/16
Ancho (A) 5/16
Material	Aluminio
Color	Aluminio
Acabado	Mate
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/B3-Codo-90°-Espiga-x-Espiga.jpg,B3-Codo-90°-Espiga-x-Espiga.jpg,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/B3-Codo-90°-Espiga-x-Espiga.jpg"
5922,"B3 Codo 90° Espiga x Espiga Duraluminio - 5/16 x 3/8",20180331,5915,B3CE0506AL,7.00,7.00,instock,7,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0408br-3-2,no,taxable,parent,,"Largo (B)	 3/8
Ancho (A) 5/16
Material	Aluminio
Color	Aluminio
Acabado	Mate
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/B3-Codo-90°-Espiga-x-Espiga.jpg,B3-Codo-90°-Espiga-x-Espiga.jpg,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/B3-Codo-90°-Espiga-x-Espiga.jpg"
5923,"B3 Codo 90° Espiga x Espiga Duraluminio - 3/8 x 3/8",20180331,5915,B3CE0606AL,8.00,8.00,instock,8,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0604br-3-2,no,taxable,parent,,"Largo (B)	 3/8
Ancho (A) 3/8
Material	Aluminio
Color	Aluminio
Acabado	Mate
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/B3-Codo-90°-Espiga-x-Espiga.jpg,B3-Codo-90°-Espiga-x-Espiga.jpg,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/B3-Codo-90°-Espiga-x-Espiga.jpg"
5924,"B3 Codo 90° Espiga x Espiga Duraluminio - 3/8 x 1/2",20180331,5915,B3CE0608AL,9.00,9.00,instock,9,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0605br-3-2,no,taxable,parent,,"Largo (B)	1/2
Ancho (A) 3/8
Material	Aluminio
Color	Aluminio
Acabado	Mate
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/Imagen1.png,Imagen1.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/Imagen1.png"
5925,"B3 Codo 90° Espiga x Espiga Duraluminio - 1/2 x 1/2",20180331,5915,B3CE0808AL,10.00,10.00,instock,10,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0606br-3-2,no,taxable,parent,,"Largo (B)	 1/2
Ancho (A) 1/2
Material	Aluminio
Color	Aluminio
Acabado	Mate
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/B3-Codo-90°-Espiga-x-Espiga.jpg,B3-Codo-90°-Espiga-x-Espiga.jpg,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/B3-Codo-90°-Espiga-x-Espiga.jpg"
5927,"B4 Cruceta",20180401,0,"B3 CR",1.00,,instock,,visible,variable,"Conexiones en Bronce y Aluminio",publish,b4-cruceta,no,taxable,standard,,,a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/B4-CRUCETA-e1494557621743.png,B4-CRUCETA-e1494557621743.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/B4-CRUCETA-e1494557621743.png"
5928,"B4 Cruceta - 3/16 x 3/16",20180331,5927,B4CR0303BR,1.00,1.00,instock,1,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0204br-3-3,no,taxable,parent,,"Largo (B)	 3/16
Ancho (A) 3/16
Material	Cobre
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
5929,"B4 Cruceta - 1/4 x 1/4",20180331,5927,B4CR0404BR,2.00,2.00,instock,2,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0205br-3-3,no,taxable,parent,,"Largo (B)	 1/4
Ancho (A) 1/4
Material	Cobre
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
5930,"B4 Cruceta - 5/16 x 5/16",20180331,5927,B4CR0505BR,3.00,3.00,instock,3,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0206br-3-3,no,taxable,parent,,"Largo (B)	 5/16
Ancho (A) 5/16
Material	Cobre
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
5931,"B4 Cruceta - 3/8 x 3/8",20180331,5927,B4CR0606BR,4.00,4.00,instock,4,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0404br-3-3,no,taxable,parent,,"Largo (B)	 3/8
Ancho (A) 3/8
Material	Cobre
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
5932,"B4 Cruceta - 1/2 x 1/2",20180331,5927,B4CR0808BR,5.00,5.00,instock,5,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0405br-3-3,no,taxable,parent,,"Largo (B)	 1/2
Ancho (A) 1/2
Material	Cobre
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
5939,"B4 Cruceta Duraluminio",20180401,0,"B3 CRD",1.00,,instock,,visible,variable,"Conexiones en Bronce y Aluminio",publish,b4-cruceta-duraluminio,no,taxable,standard,,,a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/B4-CRUCETA-DURAL-e1494557726992.png,B4-CRUCETA-DURAL-e1494557726992.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/B4-CRUCETA-DURAL-e1494557726992.png"
5940,"B4 Cruceta Duraluminio - 3/16 x 3/16",20180331,5939,B4CR0303AL,1.00,1.00,instock,1,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0204br-3-3-2,no,taxable,parent,,"Largo (B)	 3/16
Ancho (A) 3/16
Material	Aluminio
Color	Aluminio
Acabado	Mate
No. de piezas	10",a:0:{},0,0,,,
5941,"B4 Cruceta Duraluminio - 1/4 x 1/4",20180331,5939,B4CR0404AL,2.00,2.00,instock,2,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0205br-3-3-2,no,taxable,parent,,"Largo (B)	 1/4
Ancho (A) 1/4
Material	Aluminio
Color	Aluminio
Acabado	Mate
No. de piezas	10",a:0:{},0,0,,,
5942,"B4 Cruceta Duraluminio - 5/16 x 5/16",20180331,5939,B4CR0505AL,3.00,3.00,instock,3,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0206br-3-3-2,no,taxable,parent,,"Largo (B)	 5/16
Ancho (A) 5/16
Material	Aluminio
Color	Aluminio
Acabado	Mate
No. de piezas	10",a:0:{},0,0,,,
5943,"B4 Cruceta Duraluminio - 3/8 x 3/8",20180331,5939,B4CR0606AL,4.00,4.00,instock,4,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0404br-3-3-2,no,taxable,parent,,"Largo (B)	 3/8
Ancho (A) 3/8
Material	Aluminio
Color	Aluminio
Acabado	Mate
No. de piezas	10",a:0:{},0,0,,,
5944,"B4 Cruceta Duraluminio - 1/2 x 1/2",20180331,5939,B4CR0808AL,5.00,5.00,instock,5,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0405br-3-3-2,no,taxable,parent,,"Largo (B)	 1/2
Ancho (A) 1/2
Material	Aluminio
Color	Aluminio
Acabado	Mate
No. de piezas	10",a:0:{},0,0,,,
5945,"B4 Tee",20180401,0,"B4 T",1.00,,instock,,visible,variable,"Conexiones en Bronce y Aluminio",publish,b4-tee,no,taxable,standard,,,a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/B4-TEE-e1494557048921.png,B4-TEE-e1494557048921.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/B4-TEE-e1494557048921.png"
5946,"B4 Tee - 3/16 x 3/16",20180331,5945,B4TE0303BR,1.00,1.00,instock,1,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0204br-3-3-2-2,no,taxable,parent,,"Largo (B)	 3/16
Ancho (A) 3/16
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
5947,"B4 Tee - 1/4 x 1/4",20180331,5945,B4TE0404BR,2.00,2.00,instock,2,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0205br-3-3-2-2,no,taxable,parent,,"Largo (B)	 1/4
Ancho (A) 1/4
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
5948,"B4 Tee - 5/16 x 5/16",20180331,5945,B4TE0505BR,3.00,3.00,instock,3,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0206br-3-3-2-2,no,taxable,parent,,"Largo (B)	 5/16
Ancho (A) 5/16
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
